,host,count
7470,dd22-039.compuserve.com,1
7471,robin.forteinc.com,1
7472,139.169.64.117,1
7473,139.169.119.69,1
7474,mfo.sita.fr,1
7475,204.198.80.3,1
7476,153.96.1.10,1
7477,dolphin-31.netrunner.net,1
7478,152.66.254.5,1
7479,204.71.167.34,1
7480,anes253.anesthesia.wisc.edu,1
7481,krimm.roses.rockwell.com,1
7482,ix-ont3-26.ix.netcom.com,1
7483,165.122.124.154,1
7484,ppp0.infolink.morris.mn.us,1
7485,sparky.etc.bc.ca,1
7486,airbus.oec.com,1
7487,ih-mac09.cso.uiuc.edu,1
7488,dialup148.cc.columbia.edu,1
7489,dial9.waterw.com,1
7490,pppl2-2.dialup.unt.edu,1
7491,203.0.225.70,1
7492,newton.ph.ed.ac.uk,1
7493,193.63.48.5,1
7494,wiwi11.cip.uni-regensburg.de,1
7495,pm054-07.dialip.mich.net,1
7496,cuhsla.cpmc.columbia.edu,1
7497,138.77.35.67,1
7498,robomac.jsc.nasa.gov,1
7499,134.111.40.181,1
7500,buchan.interlog.com,1
7501,colt-56.slip.uiuc.edu,1
7502,ts43p9.netvision.net.il,1
7503,gwg7100.gsfc.nasa.gov,1
7504,128.203.26.65,1
7505,lars.sb.su.se,1
7506,130.227.53.198,1
7507,santaka.sc-uni.ktu.lt,1
7508,thaavisto.foxnet.net,1
7509,dialup-3-234.gw.umn.edu,1
7510,ppp1-01.ihug.co.nz,1
7511,199.234.56.254,1
7512,m09.leba.net,1
7513,claude.millipore.com,1
7514,18.52.0.65,1
7515,previa.vol.it,1
7516,158.147.152.30,1
7517,dialin33579.slip.nts.uci.edu,1
7518,ramps.student.uni-tuebingen.de,1
7519,network3.perceptron.com,1
7520,199.222.160.68,1
7521,ai070.du.pipex.com,1
7522,chowpc.msfc.nasa.gov,1
7523,islander.whidbey.net,1
7524,maria-6j.ip.realtime.net,1
7525,155.225.8.192,1
7526,lrc1-mac11.phr.utexas.edu,1
7527,godzilla15.pixi.com,1
7528,okpc78.okanagan.bc.ca,1
7529,modem67.taynet.co.uk,1
7530,192.93.57.5,1
7531,158.68.148.85,1
7532,ix-clv3-03.ix.netcom.com,1
7533,phobos.ksc.com,1
7534,198.79.216.112,1
7535,kiwi.ukc.ac.uk,1
7536,ix-esc-ca1-21.ix.netcom.com,1
7537,ix-lv4-13.ix.netcom.com,1
7538,pcfanfan.cgs.fr,1
7539,138.202.16.32,1
7540,144.92.113.159,1
7541,192.94.52.85,1
7542,nomad1.law.ucla.edu,1
7543,dip-1.dialup.wmin.ac.uk,1
7544,200.17.5.55,1
7545,ts3-4.slip.uwo.ca,1
7546,148.100.176.73,1
7547,158.42.84.22,1
7548,zzsmiege.slip.cc.uq.oz.au,1
7549,163.185.69.61,1
7550,awolart.jvnc.net,1
7551,wulfrun.demon.co.uk,1
7552,145.228.16.217,1
7553,204.94.79.18,1
7554,mredbaron.jsc.nasa.gov,1
7555,port27.ts2.msstate.edu,1
7556,199.166.254.17,1
7557,morfis.u-net.com,1
7558,137.219.140.41,1
7559,205.240.50.254,1
7560,sager.jsc.nasa.gov,1
7561,ix-mor-nj2-25.ix.netcom.com,1
7562,slip8-190.beta.delphi.com,1
7563,blue.ornith.cornell.edu,1
7564,ix-sj24-04.ix.netcom.com,1
7565,d178.nb.interaccess.com,1
7566,130.135.26.115,1
7567,odin.sonoma.edu,1
7568,146.129.97.23,1
7569,ix-wc1-13.ix.netcom.com,1
7570,141.102.60.51,1
7571,phentz.hq.synetics.com,1
7572,164.145.110.221,1
7573,cust003.nb7.falls-church.va.alterdial.alter.net,1
7574,press-stony137.uchicago.edu,1
7575,slip-02.inno.org,1
7576,pm012-29.dialip.mich.net,1
7577,slip1-03.servers.unsw.edu.au,1
7578,slip17.qb.island.net,1
7579,alpha1.connix.com,1
7580,pc14.tsclab.usu.edu,1
7581,131.94.128.213,1
7582,www.api.org,1
7583,sladl1p11.ozemail.com.au,1
7584,147.35.210.78,1
7585,152.168.74.40,1
7586,198.116.37.10,1
7587,kip-1-100.valley.net,1
7588,dialip156.gov.bc.ca,1
7589,141.102.81.42,1
7590,sudial-96.syr.edu,1
7591,ppp10.intelinet.net,1
7592,gbateman.tiac.net,1
7593,203.249.214.102,1
7594,annex040.ridgecrest.ca.us,1
7595,198.163.125.25,1
7596,129.174.22.78,1
7597,ix-har6-11.ix.netcom.com,1
7598,38.10.180.30,1
7599,acs-pc.uncc.edu,1
7600,linux2.ihep.ac.cn,1
7601,130.198.11.37,1
7602,ttyr5.tyrell.net,1
7603,dgayepc1.uk.mdis.com,1
7604,143.185.96.45,1
7605,ppp68.basenet.net,1
7606,137.82.27.42,1
7607,a05.nationalnet.com,1
7608,130.207.176.12,1
7609,soulcage.inmind.com,1
7610,port28.rain.org,1
7611,wahoo.netrunner.net,1
7612,pc2431.utdallas.edu,1
7613,dialin6.ferris.edu,1
7614,kenobi.msfc.nasa.gov,1
7615,one102.remote.mun.ca,1
7616,ppp45.modems.uoknor.edu,1
7617,blackjack.cis.dsto.gov.au,1
7618,dialup22.osaka.infoweb.or.jp,1
7619,caumiane.valrho.cea.fr,1
7620,ix-san1-06.ix.netcom.com,1
7621,swrl29.gina.slip.csu.net,1
7622,131.110.50.68,1
7623,192.56.191.191,1
7624,mechatronics.meche.rpi.edu,1
7625,dial-sf1-10.iway.aimnet.com,1
7626,benyamin.paume.itb.ac.id,1
7627,pcfocardi.df.unibo.it,1
7628,con-2.facmgmt.pitt.edu,1
7629,193.52.87.47,1
7630,133.138.190.146,1
7631,194.60.218.32,1
7632,204.252.1.26,1
7633,146.155.56.28,1
7634,204.171.58.123,1
7635,cs1-03.pal.ptd.net,1
7636,spowleyr.soonet.ca,1
7637,imseat.imse.unige.it,1
7638,edu22.es.emory.edu,1
7639,ppp-b8.ulaval.ca,1
7640,slippc.swt.ruhr-uni-bochum.de,1
7641,204.180.131.242,1
7642,ffbbs.bigfoot.com,1
7643,ppp113.free.org,1
7644,dialup-11-a-145.gw.umn.edu,1
7645,204.19.33.81,1
7646,tgass.wff.nasa.gov,1
7647,dnet042.sat.texas.net,1
7648,205.161.147.13,1
7649,hadrosaur.cis.ohio-state.edu,1
7650,duljee.ihug.co.nz,1
7651,137.123.200.6,1
7652,servant.irf.uni-dortmund.de,1
7653,141.102.34.243,1
7654,dialup98-036.swipnet.se,1
7655,net158.metronet.com,1
7656,books.pr.mcs.net,1
7657,dmd42.usa1.com,1
7658,dal59.onramp.net,1
7659,gyro.nina.no,1
7660,ftmfl-20.gate.net,1
7661,199.17.132.82,1
7662,power.bae.umn.edu,1
7663,192.204.117.86,1
7664,exodus.theo.uva.nl,1
7665,192.231.175.10,1
7666,ppp188.st.rim.or.jp,1
7667,port-044.dial.net.nyu.edu,1
7668,direct.connix.com,1
7669,193.146.18.81,1
7670,cad28.cadvision.com,1
7671,136.205.106.55,1
7672,205.160.202.60,1
7673,h-salerio.nr.infi.net,1
7674,sip-14190.public-dialups.uh.edu,1
7675,ppp01-12.net.uoguelph.ca,1
7676,132.146.230.14,1
7677,odco.com,1
7678,rhightower.sso.az.honeywell.com,1
7679,vishost.univinn.com,1
7680,205.164.10.172,1
7681,130.225.253.177,1
7682,137.91.13.177,1
7683,d2013.nas.edu,1
7684,ip212.sna.primenet.com,1
7685,cad194.cadvision.com,1
7686,157.159.110.201,1
7687,stanzial.connix.com,1
7688,ftmfl-16.gate.net,1
7689,161.40.52.138,1
7690,s34.es.llnl.gov,1
7691,edwin-a7.aip.realtime.net,1
7692,133.43.106.29,1
7693,sacsrv.mp.usbr.gov,1
7694,slip-2-8.afit.af.mil,1
7695,159.207.202.155,1
7696,sowa2.rz.uni-duesseldorf.de,1
7697,slip132-134.dc.us.ibm.net,1
7698,cust52.max11.chicago.il.ms.uu.net,1
7699,relay.popnet.it,1
7700,205.133.101.128,1
7701,203.7.133.215,1
7702,141.225.47.123,1
7703,moose.ups.edu,1
7704,pokey.roses.rockwell.com,1
7705,netport-50.iu.net,1
7706,sa-63lt79.sonoma.edu,1
7707,132.204.143.38,1
7708,brwt1.em.gmr.com,1
7709,130.181.1.27,1
7710,198.69.104.153,1
7711,204.241.160.130,1
7712,ma135-ai.wlv.ac.uk,1
7713,bootp-78-186.bootp.virginia.edu,1
7714,james.colloquium.co.uk,1
7715,149.8.1.168,1
7716,ya506.brooks.af.mil,1
7717,n1032805.ksc.nasa.gov,1
7718,198.80.88.26,1
7719,ppp16.montrealnet.ca,1
7720,205.216.79.58,1
7721,msr7-ra.f-remote.cwru.edu,1
7722,l311s06.se12labs.bcit.bc.ca,1
7723,pc029019.shef.ac.uk,1
7724,dd18-005.compuserve.com,1
7725,158.152.169.85,1
7726,199.174.180.9,1
7727,scfu65.ioi.tue.nl,1
7728,192.197.192.2,1
7729,heaton.unn.ac.uk,1
7730,dyn109.hacom.nl,1
7731,pslip026.nwp-ri.ids.net,1
7732,p309.euronet.nl,1
7733,142.94.11.50,1
7734,bunpc20.ccn.yamanashi.ac.jp,1
7735,bianca.elcom.nitech.ac.jp,1
7736,194.166.4.43,1
7737,technoir.ranlog.com,1
7738,tty4-16.swipnet.se,1
7739,204.171.146.230,1
7740,130.135.33.173,1
7741,134.153.12.183,1
7742,128.23.5.42,1
7743,129.243.214.215,1
7744,134.147.46.4,1
7745,markmcnz.central.co.nz,1
7746,pc46.phys.wits.ac.za,1
7747,gwilliam.mn01.bull.com,1
7748,149.136.2.100,1
7749,149.122.50.221,1
7750,link096.txdirect.net,1
7751,pc1044.office.rest.tasc.com,1
7752,ppp-66-78.dialup.winternet.com,1
7753,165.212.104.105,1
7754,192.154.63.162,1
7755,163.202.52.32,1
7756,ppp14.jax-inter.net,1
7757,pv7037.vincent.iastate.edu,1
7758,a72vig2.dl.ac.uk,1
7759,nofloat.oit.itd.umich.edu,1
7760,hera.irst.it,1
7761,dial-1.cse.ucla.edu,1
7762,khughes.demon.co.uk,1
7763,142.222.46.150,1
7764,149.171.232.51,1
7765,sm2931.mcclellan.af.mil,1
7766,electech.ntu.edu.au,1
7767,ppp1.swcp.com,1
7768,199.35.219.214,1
7769,ak061.du.pipex.com,1
7770,film-lab.telecom.auburn.edu,1
7771,128.226.4.102,1
7772,198.104.241.120,1
7773,ip-20-159.medio.net,1
7774,ws93502197.dhs.texas.gov,1
7775,198.17.184.129,1
7776,198.115.179.200,1
7777,ppp76.cent.com,1
7778,ab091.du.pipex.com,1
7779,166.70.6.58,1
7780,eul52.metronet.com,1
7781,sdavis-ppp.clark.net,1
7782,m251-23.bgsu.edu,1
7783,130.225.14.2,1
7784,146.83.1.45,1
7785,167.108.1.167,1
7786,203.255.76.176,1
7787,mcb28.csubak.edu,1
7788,hpesun3.kfk.de,1
7789,slsyd2p06.ozemail.com.au,1
7790,syru6-090.syr.edu,1
7791,samuel.champlaincollege.qc.ca,1
7792,jeffer.demon.co.uk,1
7793,164.117.150.57,1
7794,134.34.3.12,1
7795,cslip8.irb.hr,1
7796,amulek.cs.byu.edu,1
7797,wc62.residence.gatech.edu,1
7798,westchester05.voicenet.com,1
7799,tty06.com2.houston.net,1
7800,164.124.102.64,1
7801,cust3.max11.chicago.il.ms.uu.net,1
7802,cnchaney.sp.trw.com,1
7803,192.36.18.155,1
7804,mwk.nuc-tech.ansto.gov.au,1
7805,remote-3.anixter.com,1
7806,unis.dsoe.com,1
7807,ppp-1.chula.net,1
7808,slip11.duncan.island.net,1
7809,194.51.75.154,1
7810,198.209.253.6,1
7811,192.150.75.233,1
7812,202.238.63.54,1
7813,198.254.4.81,1
7814,f180-171.net.wisc.edu,1
7815,ws5915.adc.com,1
7816,slip104.vailnet.org,1
7817,128.122.250.21,1
7818,198.81.225.181,1
7819,slwol1p13.ozemail.com.au,1
7820,val21.svi.org,1
7821,ip-salem1-03.teleport.com,1
7822,slip10.inlink.com,1
7823,163.205.62.17,1
7824,dd07-053.compuserve.com,1
7825,dd15-063.compuserve.com,1
7826,training-mac28.caltech.edu,1
7827,155.82.168.210,1
7828,192.156.17.136,1
7829,db443.niaid.nih.gov,1
7830,beaver.labs.cis.pitt.edu,1
7831,slip-1-30.ots.utexas.edu,1
7832,slip29.ts-caps.caps.maine.edu,1
7833,dialins13.caprica.com,1
7834,d4494.remote.princeton.edu,1
7835,scratchy.itsnet.com,1
7836,205.160.184.6,1
7837,syru50-022.syr.edu,1
7838,u0103-p07.dialin.csus.edu,1
7839,137.142.21.52,1
7840,pcttym06.alpcom.it,1
7841,198.176.196.8,1
7842,quark.arc.nasa.gov,1
7843,ftp.sbei.com,1
7844,199.171.6.107,1
7845,128.95.148.129,1
7846,bridge.cs.berkeley.edu,1
7847,davinci.ecs.soton.ac.uk,1
7848,leonardo.tamu.edu,1
7849,194.111.178.13,1
7850,137.219.117.24,1
7851,sinter.feut.utoronto.ca,1
7852,ad18-063.compuserve.com,1
7853,async10-3.remote.ualberta.ca,1
7854,a1p10.inasec.ca,1
7855,150.161.1.16,1
7856,ghoffman.csc.com,1
7857,jjp3-ra.f-remote.cwru.edu,1
7858,192.245.102.21,1
7859,kiosk-4-87.dial.inet.fi,1
7860,vax7.curtin.edu.au,1
7861,mswift.earthlink.net,1
7862,dialup787.washington.mci.net,1
7863,139.169.203.17,1
7864,130.238.203.169,1
7865,sem.vip.best.com,1
7866,38.11.194.158,1
7867,129.101.101.13,1
7868,164.88.11.103,1
7869,ecepc43.ece.jcu.edu.au,1
7870,129.130.249.32,1
7871,ppptky474.asahi-net.or.jp,1
7872,128.159.147.24,1
7873,a2232.dial.tip.net,1
7874,140.115.3.246,1
7875,bullockd1.agn.uiuc.edu,1
7876,odhinn.u-strasbg.fr,1
7877,pur1.uicomp.uic.edu,1
7878,198.211.244.134,1
7879,199.166.232.80,1
7880,buhler-1143-a.als.orst.edu,1
7881,pyrton.keble.ox.ac.uk,1
7882,dialup-1-35.gw.umn.edu,1
7883,199.227.4.20,1
7884,199.182.144.13,1
7885,essun1.uet.e-technik.th-darmstadt.de,1
7886,205.138.107.38,1
7887,165.29.128.2,1
7888,194.166.12.6,1
7889,sunfish.usd.edu,1
7890,131.96.127.13,1
7891,maclc8-clarc.cc.rochester.edu,1
7892,miafl3-20.gate.net,1
7893,128.158.48.245,1
7894,iaix7.informatik.htw-dresden.de,1
7895,mary_ellen.interval.net,1
7896,daeiris.harvard.edu,1
7897,aslan.math.unc.edu,1
7898,193.112.166.27,1
7899,pc31.ctc.aosmith.com,1
7900,hotpage.stanford.edu,1
7901,dialin2.emg.com,1
7902,homenet.net6d.io.org,1
7903,citrix.uovs.ac.za,1
7904,pm2-53.skypoint.net,1
7905,202.244.226.84,1
7906,as2511-12.sl007.cns.vt.edu,1
7907,forth.cst.hw.ac.uk,1
7908,syru63-146.syr.edu,1
7909,153.109.9.21,1
7910,eesi.cais.com,1
7911,168.84.64.235,1
7912,aa-3.rust.net,1
7913,porta-tty03.winnet.net,1
7914,128.158.130.64,1
7915,ip217.phx.primenet.com,1
7916,ix-den6-21.ix.netcom.com,1
7917,seq5.sarnoff.com,1
7918,cryops01.slac.stanford.edu,1
7919,165.224.113.22,1
7920,204.253.25.228,1
7921,port_c13.worldcom.ch,1
7922,sjhoare.tcp.co.uk,1
7923,jblignau.aztec.co.za,1
7924,sud105.vianet.on.ca,1
7925,192.204.160.139,1
7926,mac122.doj-lab.ohio-state.edu,1
7927,amanager.acc-lab.american.edu,1
7928,fanta.hh.se,1
7929,student_8_mac.jhuapl.edu,1
7930,163.10.5.45,1
7931,204.244.14.148,1
7932,syru4-175.syr.edu,1
7933,chestnut1-43.slip.netaxs.com,1
7934,slipc10.ezlink.com,1
7935,193.61.121.41,1
7936,134.147.114.204,1
7937,h7h.rrd.ornl.gov,1
7938,madvax.maths.uwa.edu.au,1
7939,tools.ecn.purdue.edu,1
7940,ndws.demon.co.uk,1
7941,async86.async.duke.edu,1
7942,chonbuknms.chonbuk.ac.kr,1
7943,202.39.124.91,1
7944,128.210.10.6,1
7945,130.127.198.130,1
7946,132.h-pm2.vgs3.westel.com,1
7947,rockyroad.cc.vt.edu,1
7948,m33017.svl.trw.com,1
7949,158.16.20.21,1
7950,202.30.128.12,1
7951,rs560.cl.msu.edu,1
7952,ams34.pi.net,1
7953,thelabs.demon.co.uk,1
7954,wab53s40.csuhayward.edu,1
7955,199.173.152.92,1
7956,205.188.3.25,1
7957,139.230.21.117,1
7958,pazouto.biomed.cas.cz,1
7959,alcor.unm.edu,1
7960,ajtpc.liv.ac.uk,1
7961,ip156.tmn.com,1
7962,gimli.adc.com,1
7963,205.184.190.47,1
7964,dialup39.aloha.com,1
7965,nethemb.cais.com,1
7966,204.188.52.194,1
7967,ip-18-177.medio.net,1
7968,dial-222.locm.dial.peach.net,1
7969,dos04.hrz.uni-essen.de,1
7970,130.14.71.205,1
7971,fontina.circ.gwu.edu,1
7972,banrblue.vip.best.com,1
7973,194.72.68.163,1
7974,kh260-3.ag.ohio-state.edu,1
7975,128.200.174.93,1
7976,204.31.244.46,1
7977,bambam.computek.net,1
7978,dyn-242.direct.ca,1
7979,ppp111.callamer.com,1
7980,mrd181.dsto.gov.au,1
7981,ppp09.htlm.fr,1
7982,mead2.u.washington.edu,1
7983,133.41.64.154,1
7984,204.71.129.45,1
7985,mac_49_167.ferndown.ate.slb.com,1
7986,156.26.32.156,1
7987,scorpio.gold.ac.uk,1
7988,ppp06-11.rns.tamu.edu,1
7989,148.234.12.99,1
7990,ip174.boi.primenet.com,1
7991,squirrel.sms.co.uk,1
7992,annex-v32bis-20.slip.andrew.cmu.edu,1
7993,198.96.3.37,1
7994,cust1.max11.chicago.il.ms.uu.net,1
7995,199.1.111.2,1
7996,202.44.0.46,1
7997,eul145.metronet.com,1
7998,204.184.20.252,1
7999,129.132.28.70,1
8000,default55.usa.cerfnet.com,1
8001,159.218.8.32,1
8002,205.199.65.5,1
8003,cola70.scsn.net,1
8004,dsil7.ee.duke.edu,1
8005,da.ptw.com,1
8006,cs204.nuri.net,1
8007,198.14.39.113,1
8008,one13.remote.mun.ca,1
8009,140.140.177.18,1
8010,134.32.77.74,1
8011,ix-wh6-23.ix.netcom.com,1
8012,192.72.4.120,1
8013,198.53.148.43,1
8014,199.174.129.4,1
8015,remote33.instanet.com,1
8016,168.188.43.251,1
8017,jimb.tower.tandem.com,1
8018,ix-min1-28.ix.netcom.com,1
8019,isum2.iastate.edu,1
8020,sun.ihep.ac.cn,1
8021,ppp1.adra.com,1
8022,129.215.114.35,1
8023,139.169.3.121,1
8024,buurman.haau2.khs-linz.ac.at,1
8025,ix-tul1-28.ix.netcom.com,1
8026,199.84.208.38,1
8027,ix-dgr-il1-29.ix.netcom.com,1
8028,193.76.251.98,1
8029,164.57.91.10,1
8030,seaccd.sccd.ctc.edu,1
8031,192.188.190.179,1
8032,134.171.2.2,1
8033,ts1-and-23.iquest.net,1
8034,192.219.29.108,1
8035,155.52.82.42,1
8036,slip28.ts-caps.caps.maine.edu,1
8037,ix-alb-nm1-16.ix.netcom.com,1
8038,u4.esva.net,1
8039,port59.annex3.net.ubc.ca,1
8040,lrgw827367.lr.tudelft.nl,1
8041,151.155.220.209,1
8042,ntcs-ip15.uchicago.edu,1
8043,venus38.calon.com,1
8044,www.avis.com,1
8045,204.187.145.70,1
8046,mach.pp.utu.fi,1
8047,193.112.167.21,1
8048,204.212.250.7,1
8049,138.77.32.119,1
8050,ip18.asiaonline.net,1
8051,204.254.7.22,1
8052,sm216.weizmann.ac.il,1
8053,131.167.47.138,1
8054,ozols.lanet.lv,1
8055,200.18.179.2,1
8056,139.169.5.210,1
8057,163.206.152.17,1
8058,slip0.power.net,1
8059,157.92.12.138,1
8060,fiber.pairgain.com,1
8061,tsheehy.mv.com,1
8062,131.123.101.211,1
8063,128.158.37.103,1
8064,kim.aimtech.com,1
8065,204.251.28.26,1
8066,167.208.242.120,1
8067,204.119.60.160,1
8068,ppp-3-rawamangun.indo.net.id,1
8069,ppp13.moa.com,1
8070,line2.800.uen.net,1
8071,pc_veser2.comsys.dofn.de,1
8072,pslip031a.egr-ri.ids.net,1
8073,async2a8.wincom.net,1
8074,146.155.30.209,1
8075,204.31.55.34,1
8076,parryfy.demon.co.uk,1
8077,cogwheel.psych.ubc.ca,1
8078,dlp103.erinet.com,1
8079,sports.taiiku.tsukuba.ac.jp,1
8080,pharmabio2.unizh.ch,1
8081,205.160.7.37,1
8082,nfsun6.jinr.dubna.su,1
8083,cip08.rz.rwth-aachen.de,1
8084,164.117.17.155,1
8085,sabre5.sasknet.sk.ca,1
8086,smail.hrz.uni-giessen.de,1
8087,wileypost.cac.psu.edu,1
8088,annex4.ecs.soton.ac.uk,1
8089,170.55.50.127,1
8090,troykr.internet.co.nz,1
8091,missous.ee.umist.ac.uk,1
8092,156.80.79.231,1
8093,gbpc.sundsvall.trab.se,1
8094,196.11.63.141,1
8095,155.64.200.33,1
8096,case.cyberspace.com,1
8097,callback3.unibe.ch,1
8098,anx176.ccs.tuns.ca,1
8099,134.32.45.34,1
8100,picard-1.supelec.fr,1
8101,dell-acs.ssb.umkc.edu,1
8102,199.173.224.2,1
8103,slip7.ac.brocku.ca,1
8104,193.2.31.108,1
8105,pm013-03.dialip.mich.net,1
8106,129.187.200.159,1
8107,tyo0080.bekkoame.or.jp,1
8108,141.132.95.93,1
8109,155.240.124.104,1
8110,vi2srv113.vptt.ch,1
8111,129.59.16.221,1
8112,netaccess.on.ca,1
8113,coml12.gtri.gatech.edu,1
8114,204.119.88.158,1
8115,128.101.155.15,1
8116,math6.math.sfu.ca,1
8117,bayside.nynexst.com,1
8118,prospero.infodesign.ch,1
8119,matrix.infomatch.com,1
8120,slip126.qlink.queensu.ca,1
8121,198.49.185.21,1
8122,204.17.139.70,1
8123,129.37.34.220,1
8124,141.240.194.86,1
8125,ix-har-tx1-25.ix.netcom.com,1
8126,193.135.241.20,1
8127,cirrus.atm.ox.ac.uk,1
8128,h96-185.ccnet.com,1
8129,ix-nor-va2-22.ix.netcom.com,1
8130,143.101.112.5,1
8131,130.132.32.147,1
8132,199.190.96.19,1
8133,dyna-28.bart.nl,1
8134,204.176.40.7,1
8135,msp6-1.nas.mr.net,1
8136,204.225.117.151,1
8137,147.120.172.113,1
8138,129.101.7.94,1
8139,147.150.129.24,1
8140,mac02.ritslab.ubc.ca,1
8141,199.170.78.44,1
8142,dialup-2-131.gw.umn.edu,1
8143,140.114.120.113,1
8144,161.57.73.106,1
8145,194.166.17.23,1
8146,131.110.61.143,1
8147,crc198.cac.washington.edu,1
8148,iesun25.ie.cuhk.hk,1
8149,pluto.stat.fsu.edu,1
8150,192.112.219.106,1
8151,ppp1.mtshasta.snowcrest.net,1
8152,204.255.214.47,1
8153,asc1-ts16.databank.net,1
8154,136.186.130.13,1
8155,156.151.175.43,1
8156,137.21.161.115,1
8157,zeus.argo.net,1
8158,129.70.12.77,1
8159,cml9.csie.ntu.edu.tw,1
8160,van01026.direct.ca,1
8161,slip22.ts-caps.caps.maine.edu,1
8162,star79.hkstar.com,1
8163,ppp-dial34.wchat.on.ca,1
8164,130.89.14.57,1
8165,199.45.83.105,1
8166,163.125.243.10,1
8167,132.207.12.3,1
8168,163.205.56.29,1
8169,132.68.32.8,1
8170,11client9.ihi.ku.dk,1
8171,ix-atl12-19.ix.netcom.com,1
8172,198.70.147.212,1
8173,ad14-053.compuserve.com,1
8174,134.121.17.6,1
8175,armani.informatik.uni-kl.de,1
8176,ppp-202-133.netops.gtefsd.com,1
8177,yogi.urz.unibas.ch,1
8178,136.205.216.180,1
8179,cu-dialup-0732.cit.cornell.edu,1
8180,dyn-132.direct.ca,1
8181,usr10-dialup6.atlanta.mci.net,1
8182,diane.wustl.edu,1
8183,chem1.csubak.edu,1
8184,198.150.204.14,1
8185,syru78-027.syr.edu,1
8186,ra.isa.com,1
8187,s109n104.csun.edu,1
8188,co-h1-111.kornet.nm.kr,1
8189,bobafet.softaware.com,1
8190,berilio.fee.unicamp.br,1
8191,204.253.27.226,1
8192,mac166.hogan.nwu.edu,1
8193,pc_til_104.cray.com,1
8194,rsa24.cem.itesm.mx,1
8195,ugrad.ug.cs.su.oz.au,1
8196,tchm06a13.rmt.utk.edu,1
8197,pm126.smartlink.net,1
8198,204.249.225.75,1
8199,foci.afsc.noaa.gov,1
8200,gsiacluster-69-60.mac.cc.cmu.edu,1
8201,medlib.hscbklyn.edu,1
8202,ppp-82-13.bu.edu,1
8203,128.159.185.36,1
8204,mercury.cair.du.edu,1
8205,a-11.das.mcgill.ca,1
8206,geoalchem.physics.upenn.edu,1
8207,199.171.172.67,1
8208,155.218.24.239,1
8209,193.196.193.1,1
8210,relay.anteo.it,1
8211,194.72.182.127,1
8212,mcimcwk12.san.uc.edu,1
8213,mousepad.earthlink.net,1
8214,ix-pl5-04.ix.netcom.com,1
8215,main.desy.de,1
8216,pschmidt_pc.wa.atk.com,1
8217,dtoomey.wuncfm.unc.edu,1
8218,204.183.53.136,1
8219,donag3a1066.comm.osd.mil,1
8220,peabody.cs.umbc.edu,1
8221,chinese.engin.umich.edu,1
8222,dffl5-43.gate.net,1
8223,ix-pl5-29.ix.netcom.com,1
8224,uacsc1.albany.edu,1
8225,131.121.190.217,1
8226,dd03-051.compuserve.com,1
8227,comserv-b-7.usc.edu,1
8228,lyco.lycoming.edu,1
8229,141.30.1.64,1
8230,oz.gamewood.net,1
8231,pmb7.loop.com,1
8232,ppp_dialup.delrey.com,1
8233,129.100.22.184,1
8234,cmlds2.me.berkeley.edu,1
8235,p17917.grc179.uic.edu,1
8236,c11.dial.twics.com,1
8237,mnf-fastpath-4.mnfound.umn.edu,1
8238,humc65.harvard.edu,1
8239,sgcr5.aecom.yu.edu,1
8240,genius.tisl.soft.net,1
8241,dialup-4-43.gw.umn.edu,1
8242,204.253.122.252,1
8243,192.146.195.235,1
8244,author.ecn.purdue.edu,1
8245,spark22.ecf.toronto.edu,1
8246,slip144-223.ut.nl.ibm.net,1
8247,199.182.102.127,1
8248,143.186.91.34,1
8249,129.48.244.25,1
8250,199.183.103.247,1
8251,204.157.151.106,1
8252,128.95.234.46,1
8253,204.199.131.71,1
8254,dd21-045.compuserve.com,1
8255,ip16-052.phx.primenet.com,1
8256,ip200.prc.primenet.com,1
8257,tartan.tuc.noao.edu,1
8258,rfhpc4022.fh.uni-regensburg.de,1
8259,pcnrw.ag.rl.ac.uk,1
8260,wpoor.tiac.net,1
8261,142.170.46.254,1
8262,ara-mac232.den.mmc.com,1
8263,cnipc01.rc.trw.com,1
8264,bounce.tis.telos.com,1
8265,sb1pc1.kph.uni-mainz.de,1
8266,lternet-t3.lternet.washington.edu,1
8267,dolphin.elec.qmw.ac.uk,1
8268,envpc25.canberra.edu.au,1
8269,slip-ppp-18.fileshop.com,1
8270,139.169.60.12,1
8271,ppp1.mis.net,1
8272,cancerserver.cancerboard.ab.ca,1
8273,ryancomp.demon.co.uk,1
8274,204.248.180.15,1
8275,pippo.sm.dsi.unimi.it,1
8276,198.207.32.156,1
8277,theory.physics.missouri.edu,1
8278,cannon-d220.sierra.net,1
8279,vic-dyn-1.direct.ca,1
8280,m9w.oecd.ornl.gov,1
8281,wpbfl3-36.gate.net,1
8282,206.24.162.26,1
8283,hamlet.ewl.uky.edu,1
8284,haighthj.msfc.nasa.gov,1
8285,129.238.140.119,1
8286,131.4.17.186,1
8287,204.184.214.13,1
8288,wildrye.cecer.army.mil,1
8289,205.164.112.69,1
8290,nnmac206.nn.argus.co.za,1
8291,os-ppp17.datasync.com,1
8292,learning.npa.uiuc.edu,1
8293,sampson.larc.nasa.gov,1
8294,bonzo.arc.nasa.gov,1
8295,hermes.icrc.wvu.edu,1
8296,friar.demon.co.uk,1
8297,raw.com,1
8298,155.229.129.61,1
8299,164.109.15.33,1
8300,ppp23.francenet.fr,1
